climate_tweets.id,climate_tweets.tweet_id,climate_tweets.prof,climate_tweets.text,climate_tweets.lang,climate_tweets.place,climate_tweets.datetime,climate_tweets.rnd,climate_tweets.lang_N,climate_tweets.place_N,climate_tweets.select,climate_tweets.required_views,climate_tweets.number_views,tweet_classifications.id,tweet_classifications.user_id,tweet_classifications.tweet_id,tweet_classifications.tweet_text,tweet_classifications.insert_time,tweet_classifications.attitude,tweet_classifications.phenomenon_drivers,tweet_classifications.phenomenon_science,tweet_classifications.phenomenon_denial,tweet_classifications.impacts_extreme,tweet_classifications.impacts_weather,tweet_classifications.impacts_environment,tweet_classifications.impacts_society,tweet_classifications.adaptation_politics,tweet_classifications.adaptation_ethics,tweet_classifications.unknown
14779,348957076640366000,0,"Federal Member of Parliament Kenney (C): From the literature I\'ve read, these storms aren\'t connected to any global climate change. #dunce",en,CA,41449.0090277778,0.22724274492094,13978,885,0,3,0,14779,84968,46846,,42275.2336111111,1,0,0,0,0,1,1,1,1,0,0
12364,-1824457293,0,"@AndrewBreitbart If warmest winter validate the hoax Global Warming, what does snow in Rome for the first time in 26 years prove? Eh MSM??",en,US,40942.7194444444,0.187290475734108,11563,7227,0,3,1,12364,102005,7900,,42271.3162384259,1,0,0,0,0,1,0,0,0,0,1
4934,1049536471,0,"The following do not refute God s existence: evolution, climate change, or math. But not believing in those things prove you re an idiot.",en,US,41233.1576388889,0.0669456353616785,4132,2574,0,3,0,4934,85782,1757,,42194.201099537,0,0,0,0,0,0,0,0,0,0,1
17379,1038251509,0,@Reuters: Al Gore says Al Jazeera has far more extensive climate change coverage than U.S. networks http://t.co/dgMnMmSI He said that!!,en,US,41303.7451388889,0.270995787349525,16578,10404,0,3,0,17379,84968,59810,,42278.2653587963,1,0,0,0,0,1,0,1,0,1,0
14826,2049493783,0,Global warming is real y all al gore told me,en,US,41243.2020833333,0.228121943263166,14025,8817,0,3,0,14826,84968,32487,,42275.2625,1,0,1,0,0,0,1,1,0,0,0
967,410482593319358000,0,.@SimonHughesMP yes development is about #aid spending but its also about policies cross govt that impact on glob poverty eg #climate change,en,GB,41618.7875,0.0156534594190109,967,129,1,3,0,967,352,18807,,42159.7581597222,1,0,0,0,0,0,0,0,0,0,1
6285,378296094653808000,0,â€œ@Tray_Lynch: @tennoclock it\'s about Maryland climate changeâ€ that\'s it ?? If you don\'t go online and summarize some shtt up lol,en,US,41529.9694444444,0.0885487695547333,5483,3435,0,3,0,6285,96,36405,,42212.2174421296,0,0,0,0,0,0,0,0,0,0,1
11412,349416286352191000,0,IEA is now an ally in the fight against climate change? All right! Follow on their suggestions!,en,FR,41450.2763888889,0.172131725381256,10611,115,0,3,0,11412,84968,54201,,42267.3208564815,1,0,1,0,0,0,1,1,0,0,0
9932,344424400642269000,0,One tree  ?  can save our planet  ?  stop global warming  ? For our future together ~ central sulawesiâ€¦ http://t.co/IWuMXOgCGe,en,ID,41436.5013888889,0.147042278646935,9131,428,0,3,0,9932,102005,17756,,42263.1479282407,-1,0,0,1,0,0,0,0,0,0,1
2486,407534822559875000,0,"@realDonaldTrump Al Gore Jr at his first CLIMATE CHANGE/CARBON TAX SPEECH is as he defined MAY 16, 1970: TAX THE RICH TO PREVENT USA WARS.",en,US,41610.6527777778,0.0269216460749978,1684,1044,0,3,0,2486,83057,1495,,42167.3454282407,1,0,0,0,0,1,0,0,0,0,1
10662,401166756489596000,0,"She gave me hot head, i call that global warming",en,US,41593.0805555556,0.159198245156805,9861,6170,0,3,0,10662,102005,14201,,42266.058900463,0,0,1,0,0,0,0,0,0,0,0
13595,-1364057308,0,@SP_10 Global cooling Scott -we must tackle it! I got low energy globes and beat Global Warming .,en,AU,40919.0347222222,0.207862673260199,12794,646,0,3,0,13595,102005,58526,,42272.9805555556,0,0,0,0,0,0,0,0,0,0,1
481,382767601237364000,0,Good to see that Nigel farage actually talks sense about global warming!,en,GB,41542.3083333333,0.00790097819185576,481,69,1,3,0,481,1957,58423,,42152.4708680556,0,0,0,0,0,0,0,0,0,0,1
17181,342523111,0,Can we 3D print our way out of climate change? http://t.co/Ps82Fyeufw,en,DE,41358.9347222222,0.267339667595766,16380,247,0,3,0,17181,84968,60233,,42278.1538888889,1,0,0,0,0,0,1,1,0,0,1
7247,398626684863119000,0,@Jedi4Now @DailyMailPics Of course.  Global warming - wouldn\'t want it to sweat ;),en,US,41586.0715277778,0.103871843441901,6446,4022,0,3,0,7247,84968,53846,,42218.1601967593,1,0,0,0,0,0,0,1,0,0,1
884,-1617352561,0,World Meteorological Org. says #globalwarming accelerated the past 10 years: http://t.co/f6KuPGef http://t.co/BMnEvMtD,en,US,40995.8895833333,0.0144221071867671,884,560,1,3,0,884,962,55208,,42159.5314814815,0,0,0,0,0,0,0,0,0,0,1
20030,-879055169,0,She give me hot head ... Call it global warming,en,US,41091.7486111111,0.314027504620406,19229,12091,0,3,1,20030,84968,29785,,42285.1026041667,1,0,0,0,0,0,1,1,0,0,1
9434,403323781243875000,0,Everything must be my fault. Global warming. Government shutdown.  Im the worst person ever.,en,US,41599.0326388889,0.138433602427033,8633,5428,0,3,0,9434,102005,37028,,42260.9311226852,-2,0,0,1,0,0,0,0,1,0,0
4152,-710622503,0,@seanhannity You need to see @ChasingIce this November. It provides irrefutable visual evidence of climate change. #connectthedots,en,US,41242.7118055556,0.0539140810937508,3350,2094,0,3,0,4152,352,49348,,42179.1803240741,1,0,0,0,0,0,0,0,0,1,0
15395,-1871781278,0,@THE_UCLan do you believe global warming actually exists? #AskTheProf,en,GB,41340.4340277778,0.237869211460919,14594,2002,0,3,0,15395,84968,1925,,42276.0471412037,0,0,0,0,0,0,0,1,0,1,1
16222,2096712916,0,@IgnoredNews Sandy Petition :1 Climate Change; 2 Job Creation; rebuilding/retrofitting infrastructure; 3) Education http://t.co/m9ec0aLo â€¦,en,US,41230.84375,0.250919893050089,15421,9672,0,3,0,16222,84968,4246,,42276.4911574074,1,0,1,0,0,0,1,0,0,0,1
5551,402899280299438000,0,Woohoo! RT: Pitbull libera â€œGlobal Warming: Meltdownâ€ para streaming gratuito!,en,BR,41597.8611111111,0.0772940658903972,4749,195,0,3,0,5551,1929,39076,,42199.7173611111,2,0,1,0,0,0,0,1,0,0,0
12085,414825985796608000,0,@DarrellReid global warming maybe we should start kissing our ass\'s goodbye,en,US,41630.7729166667,0.183158209857827,11284,7049,0,3,0,12085,102005,27353,,42269.3329050926,1,0,0,0,0,1,0,0,0,0,1
8687,365262814278995000,0,Theda Skocpol speaking on extremism in the anti-global warming efforts. @okpolicy http://t.co/Ds6rPsJ4vM,en,US,41494.0041666667,0.126754809043645,7886,4939,0,3,0,8687,102005,55792,,42256.0434722222,-1,0,0,1,0,1,0,0,0,0,0
12810,-1579067365,0,Kate Upton on the cover of Sports Illustrated in a bikini in Antarctica. That s either proof of global warming or the cause of it.,en,US,41325.16875,0.19459270233536,12009,7516,0,3,0,12810,84968,32366,,42271.4340393519,-1,0,0,1,0,1,0,0,0,0,1
19703,-660511652,0,Why are we talking about global warming in English?! This prof is crazy!!,en,US,41218.65625,0.308663225091304,18902,11897,0,3,1,19703,84968,501,,42284.2740277778,1,0,0,0,0,0,0,1,0,1,1
19413,-1536131555,1,Punxsutawney Phil saw his shadow and I m pissed but like he obv is just tryna get citizens to not believe in global warming #conspiracyyall,en,US,40941.6166666667,0.303813972475396,18612,11716,0,3,0,19413,102005,34176,,42282.3926273148,-1,0,0,0,0,0,0,0,0,0,1
16053,414850709314490000,0,@neiltyson Global Warming is playing havoc n banging right on the front door!,en,IN,41630.8409722222,0.24836623056984,15252,181,0,3,0,16053,84968,61066,,42276.4291203704,1,0,0,0,0,0,0,1,0,1,1
19904,-1651468360,0,@TheKatieJung can I pick up the Global Warming book from you today?,en,US,40995.7881944444,0.312004088991705,19103,12018,0,3,0,19904,84968,46532,,42284.6245833333,1,0,0,0,0,0,0,1,0,1,1
3732,375173196099485000,0,Lets just pretend for a minute that global climate change is fake and I don\'t hate liver. I think I\'ve made my point. #really?,en,US,41521.3520833333,0.0473088682742391,2930,1840,0,3,0,3732,94649,5168,,42176.4420023148,1,0,0,0,0,0,0,1,1,0,0
15015,375448895243177000,0,@tassoazevedo â€œ@ClimateCentral: Very cool: A day in the life of air traffic over the world. http://t.co/86pA5fw4Nr  tie to climate changeâ€,en,BR,41522.1125,0.231248464121801,14214,565,0,3,0,15015,102005,56410,,42275.357037037,0,0,0,0,0,0,1,0,0,0,0
5682,1799038293,0,@KaiwengLoh tmr got english class also laa.teacher gave us the topic about global warming on last monday.you better go do it now.,en,MY,41063.7444444444,0.0794341696368972,4880,81,0,3,0,5682,84968,7518,,42201.1309490741,1,0,0,0,0,0,0,1,0,0,1
295,-1451338894,0,@EvaDevistation wtf happened to global warming!?,en,AU,41072.3298611111,0.00504885452949366,295,11,1,3,0,295,876,69580,,42150.1883449074,0,0,0,0,0,0,0,0,0,0,0
19708,1712764322,0,"@JazzMaria_ perhaps, but global warming isn t actually happening. It s a bad rumor started by werewolves. #dontask #idk",en,US,41243.75,0.308820072922897,18907,11900,0,3,0,19708,84968,9273,,42284.2774652778,1,0,1,0,0,0,0,1,0,0,1
6656,419928451026391000,0,Today\'s exercise on climate change is exactly why we don\'t get movement on the subject. It\'s always us vs them and highly partisan. #yyccc,en,CA,41644.8527777778,0.0944253098865659,5855,384,0,3,0,6656,84968,41665,,42215.3869907407,2,0,0,0,0,1,1,0,0,0,0
3932,414812128600924000,0,If this what global warming is sign me up,en,US,41630.7347222222,0.050488374192987,3130,1953,0,3,0,3932,962,2946,,42177.8884606482,-1,0,0,1,0,0,0,0,0,0,0
7149,919890680,0,The worlds gonna turn to a massive carbon mess cause people refuse to make a change. http://t.co/T8PMihqS,en,IE,41251.6111111111,0.102476052880715,6348,48,0,3,0,7149,84968,6216,,42216.2639351852,1,0,1,0,0,0,0,0,0,0,1
17254,421816966454972000,0,Great Lakes are already frozen over which is the earliest in the winter they\'ve been frozen since 1930. Tell me more about global warming,en,US,41650.0638888889,0.268668117818552,16453,10320,0,3,0,17254,84968,6636,,42278.1606944444,1,0,0,0,0,1,0,0,1,1,0
9612,245322296,0,DfE news: Climate change in the draft National Curriculum http://t.co/vTWGh95OeX,en,GB,41379.6597222222,0.141580522340094,8811,1236,0,3,0,9612,102005,17484,,42263.0794212963,1,0,0,0,0,0,0,0,1,0,1
14667,-837985620,0,Global warming predictions prove accurate #climatechange #climatereality #environment Join cause: .@ClimateReality http://t.co/mSsZqBzSoG,en,CA,41362.375,0.225607727285052,13866,874,0,3,0,14667,83057,45347,,42275.0845486111,1,0,0,0,0,1,0,0,0,0,0
4113,361465847711154000,0,"Wow. Chasing Ice is incredible. Visual, visceral photographic evidence of climate change. Itâ€™s terrifying. Must watch. / hattip @jodirowley",en,AU,41483.5270833333,0.0532979750295909,3311,169,0,3,0,4113,352,5455,,42179.1735069444,0,0,0,0,0,1,0,0,0,0,0
11883,392351202677370000,0,What will you say to your grand kids when they ask you about what you did about climate change http://t.co/x5IkqqeGPW this is where!,en,GB,41568.7541666667,0.17957362406,11082,1557,0,3,0,11883,84968,58643,,42269.1568865741,1,0,0,0,0,0,1,1,1,0,0
14056,1642398108,0,She give me hot head I call it global warming :),en,US,41225.0388888889,0.215691505384011,13255,8328,0,3,0,14056,102005,22322,,42273.9283449074,1,0,0,0,0,0,0,0,0,0,1
19746,924805781,0,"How dare this teacher tell his kids about ladies having orgasms and climate change! Keep it classy, Idaho. http://t.co/EVw1ZKhugS",en,CO,41361.5826388889,0.309503133639699,18945,253,0,3,0,19746,84968,56257,,42284.3074884259,1,0,1,0,0,1,1,0,0,0,0
19094,329131826419494000,0,More climate change/global warming spam this morning â€¦. Grrr,en,GB,41394.3020833333,0.298871155259446,18293,2506,0,3,0,19094,84968,55803,,42282.1591319444,1,0,0,0,0,0,0,1,1,1,0
14802,350852386748764000,1,@billmaher Science Said..##dirty whores fucking are causing climate change! #athiestamongus,en,US,41454.2395833333,0.227704944552603,14001,8801,0,3,0,14802,84968,40189,,42275.246712963,1,0,0,0,0,1,0,1,0,0,1
19239,-617412689,1,"Who says Global Warming? It s a damn cold night, trying to figure out this life. Is that right @AvrilLavigne?",en,ID,41383.59375,0.301145922050611,18438,877,0,3,0,19239,84968,35493,,42282.2931712963,1,0,0,0,0,1,0,1,0,0,1
4074,349943049037676000,0,I\'m not sure I have really ever disagreed with Mr. President... but this thing about trying to slow down climate change is way out there,en,US,41451.7298611111,0.052795285600747,3272,2041,0,3,0,4074,962,58725,,42178.902025463,-1,0,0,1,0,0,0,0,0,0,0
7970,407151831891333000,0,Might it be more appropriate to name after corporations that fund the pols &amp; drive climate change? @climatename http://t.co/pFc7TdT0A5,en,US,41609.5958333333,0.115070041769185,7169,4502,0,3,0,7970,335,7402,,42246.5032175926,1,0,0,0,0,0,0,0,1,0,0
6016,-2068165279,0,Learning how wildlife may fare in next 50 years w/ climate change sea level rise in Keys from fish wildlife expert #keyconnections,en,US,41345.6104166667,0.0847455695691234,5214,3269,0,3,0,6016,84968,6350,,42207.1484143519,0,0,0,0,0,0,0,1,0,0,1
14404,399647663806619000,0,"BtDubs I did not spend it on a coat. I still don\'t have a coat, but it\'s probably fine. Global warming and such",en,US,41588.8888888889,0.221608225090169,13603,8551,0,3,0,14404,1929,42961,,42274.7047222222,0,0,0,0,0,0,0,0,0,0,1
14511,398330079219965000,0,Our children\'s future â€œ@theage: What the world will look like if all the ice melts: http://t.co/0HfSrxuyxb http://t.co/JrfSjNggZJâ€,en,AU,41585.2527777778,0.22320830814919,13710,687,0,3,0,14511,102005,10932,,42274.8352083333,0,0,0,1,0,0,0,0,1,0,1
470,418569917131415000,1,@realDonaldTrump SHOVE THAT BULLSHIT UP YOUR ASS. CLIMATE CHANGE IS A THING. You\'re a bitch ass pussy bitch.,en,US,41641.1041666667,0.00769971906798139,470,306,1,3,0,470,1957,35145,,42152.4330439815,0,1,0,0,1,0,0,0,0,0,0
5438,1001373442,0,Thanking Gore for global warming. (@ Ronald Reagan Washington National Airport (DCA) w/ 76 others) http://t.co/rls5MwbH,en,US,40984.0659722222,0.0757900489496952,4636,2898,0,3,0,5438,84968,69057,,42198.1263657407,1,0,1,0,0,0,0,1,0,0,0
18320,387693115991392000,0,"@LiarMPs speaking against the #eu - they considered making climate change denial illegal,  so I wouldn\'t put it past them @BetterOffOut",en,GB,41555.9,0.286473059974363,17519,2394,0,3,0,18320,84968,21545,,42279.4070717593,1,0,0,0,0,0,1,0,0,1,1
9829,355396737545945000,0,Global warming.,en,US,41466.7791666667,0.145307104384038,9028,5656,0,3,0,9829,102005,4728,,42263.1310300926,1,0,0,0,0,1,0,0,0,0,1
9522,416126086096093000,0,Lift Lives for Good: Actions to tackle inequality and climate change http://t.co/XcHkqLnAWx,en,GB,41634.3604166667,0.140047030167821,8721,1222,0,3,0,9522,102005,28930,,42260.9684722222,-1,0,0,1,0,0,0,0,0,0,0
694,-47244633,0,"While increased attention to global warming is good, it s still annoying that acceptance of it is tied to the weather. http://t.co/ZoVNisB6",en,US,41017.6138888889,0.0115239401019056,694,452,1,3,0,694,352,16859,,42157.1632523148,0,0,0,0,0,0,0,0,0,0,1
11689,1590705776,0,"Via @NickKristof: Seriously, Romney s speech esp troubled me by mocking rising seas/climate change. The dismissiveness was appalling.",en,CA,41153.2041666667,0.176439086500828,10888,695,0,3,0,11689,102005,53893,,42268.9436458333,0,0,0,0,0,0,0,0,1,0,1
12858,391917876372045000,0,@nedboulting global warming has it\'s plus points,en,GB,41567.5583333333,0.195632319008579,12057,1685,0,3,0,12858,84968,46153,,42271.4437962963,-1,0,0,1,0,0,0,1,0,0,1
2537,398459074108735000,0,Global warming can play for my team any day,en,US,41585.6090277778,0.0276852543344463,1735,1077,0,3,0,2537,923,36710,,42168.3234722222,0,0,0,0,0,0,0,0,1,0,0
14739,347445755805589000,0,If congress would shut up for just a few minutes a day it could curb global warming!,en,US,41444.8388888889,0.2266573441101,13938,8762,0,3,0,14739,84968,42299,,42275.2123842593,1,0,0,0,0,0,0,1,0,1,1
281,363226771644104000,0,"Climate Change Specialist, Washington, DC, (GF) World Bank @UNjobs #jobs http://t.co/PVfteA7YXI",en,US,41488.3861111111,0.00471001542488825,281,192,1,3,0,281,3860,30300,,42150.0345023148,0,0,0,0,0,1,0,0,0,0,0
19812,-1162238418,0,Big money in US politics has prevented #globalwarming being discussed even though voters would support action http://t.co/BjDNDbMP,en,GB,41219.2298611111,0.310602217920132,19011,2596,0,3,0,19812,84968,15463,,42284.3706828704,1,0,0,0,0,0,0,1,0,1,1
16107,387981041220460000,0,UK government should \'stay the course\' on climate change policies http://t.co/Ebhkzcf29t,en,GB,41556.6951388889,0.24914930338066,15306,2095,0,3,0,16107,84968,45156,,42276.4406712963,1,0,0,0,0,0,0,1,0,1,1
3523,-1806628384,0,"Wweennnaakk arek iki..RT @fardann: Good morning earth, nice to meet you and I ll always help you to keeping away the global-warming :D",en,ID,40995.1333333333,0.0440113228312297,2721,123,0,3,0,3523,352,29896,,42174.7795717593,1,0,0,0,0,0,0,0,0,0,1
14210,417367122944466000,0,"Monstruosity, \'cause global warming is not real.",en,FR,41637.7847222222,0.218162645120025,13409,154,0,3,0,14210,84968,13320,,42274.3383912037,1,0,0,0,0,1,1,1,0,0,0
15693,-986956531,0,Ultimate #ClimateChange FAQ - get your answers here! Are we causing global warming? Does a temp rise matter? http://t.co/gL1016n9 @guardian,en,CA,41171.7319444444,0.242447314448734,14892,958,0,3,0,15693,84968,59633,,42276.2674189815,1,0,0,0,0,0,1,0,1,1,0
14040,-1897399784,0,half of 571 tv weathercasters surveyed believed global warming was occurring. http://t.co/PcJirg27,en,US,41259.6854166667,0.215321021467249,13239,8317,0,3,0,14040,102005,41612,,42273.9249884259,-1,0,0,1,0,1,0,0,0,0,0
5633,-433354226,0,"If we believe God punishes, we must ask why those red state climate change deniers are seeing the worst drought. http://t.co/oR1sl6Lj",en,US,41131.8923611111,0.0787498601635551,4831,3021,0,3,0,5633,96,59801,,42200.7443865741,0,0,0,0,0,0,0,0,0,0,1
15390,385540843722911000,0,@triplej #wollongong is not on the central coast. Unless of course it\'s moved or something due to global warming.,en,AU,41549.9611111111,0.237754448029041,14589,734,0,3,0,15390,102005,2494,,42275.9603356481,0,0,0,0,0,0,0,1,0,0,0
15125,405456077963022000,0,@jstonington It\'s time to stop worrying about climate change and start preparing for the aftermath.,en,US,41604.9166666667,0.233026237108138,14324,8983,0,3,0,15125,102005,50506,,42275.8950694444,1,0,0,0,0,1,0,0,0,0,1
10336,419138432258961000,0,So John Kerry goes to the Middle East and his number 1 agenda item is to discuss climate change??,en,US,41642.6729166667,0.153514912766308,9535,5989,0,3,0,10336,102819,10185,,42264.6748726852,0,0,0,0,0,0,0,0,0,0,0
8753,419123751263825000,0,I was just informed that I will be going through a 115 degree climate change. it is -40 tomorrow in Crosby and 75 above here. f you ND. ðŸ˜­,en,US,41642.6326388889,0.127534495881474,7952,4976,0,3,0,8753,84968,13755,,42256.1135300926,1,0,0,0,0,0,0,1,1,0,0
15266,2077832941,0,@WeatherNut27 @ants_sneweather bc they believe in global warming and don t want to promote the cold @BigJoeBastardi,en,US,41387.5013888889,0.235684347092421,14465,9072,0,3,0,15266,102005,25212,,42275.9350462963,0,0,0,0,0,0,0,1,0,0,1
345,-2118094734,0,At this point global warming couldnt come soon enough,en,US,41359.5444444444,0.00579650242656837,345,231,1,3,1,345,90059,34682,,42150.680162037,0,0,0,0,0,0,0,0,0,0,1
693,338414602859716000,0,"Trenberth: #GlobalWarming Is Here To Stay, Whichever Way You Look At It http://t.co/ThlXSImH2O via @thinkprogress",en,US,41419.9173611111,0.0114838093329605,693,451,1,3,0,693,352,17609,,42157.1631597222,-2,0,0,1,0,0,0,0,1,0,0
14325,390862326687342000,0,This gave me chills: http://t.co/7q0sFC3O0p,en,US,41564.6458333333,0.220149852936475,13524,8504,0,3,0,14325,84968,13645,,42274.4179861111,1,0,0,0,0,1,1,1,0,0,0
7935,329737545623695000,0,Severe DROUGHT in the U.S. is being caused by CLIMATE-CHANGE/FOSSIL FUEL OVERLOAD: This Petition FIGHTS BACK:  http://t.co/je9kmt1ZPZ,en,US,41395.9736111111,0.114640176054512,7134,4478,0,3,0,7935,84968,21019,,42244.1590509259,1,0,1,0,0,0,1,0,0,0,0
7501,368919624714170000,0,@AriWeather @NWSHuntsville #Shoals #HUNwx Anyone see Al Gore selling Global Warming sweatshirts today?,en,US,41504.0951388889,0.10780842601739,6700,4184,0,3,0,7501,335,1315,,42227.073587963,2,0,1,0,0,0,0,0,0,0,0
13817,344182711075893000,0,This guy\'s comment on @TheAVClub about global warming is bizarre and incoherent: http://t.co/gQ1lg3UsFK,en,US,41435.8347222222,0.21169076615323,13016,8166,0,3,0,13817,84968,9815,,42273.3827546296,1,0,0,0,0,0,0,1,0,1,1
19027,1165796901,0,"TY Mayor Bloomberg! #hope â€œ@MikeBloomberg: This November, vote for a president who will lead on climate change: http://t.co/pq4S4G63â€",en,US,41215.0784722222,0.297947275316898,18226,11467,0,3,0,19027,102005,12501,,42282.0566782407,1,0,0,0,0,1,0,0,0,0,1
12204,406535034863366000,0,@NkuziHlamy I know that climate change but it came unexpected and it\'s damaging a lot of things,en,ZA,41607.8944444444,0.184837133940379,11403,134,0,3,0,12204,102005,31053,,42270.2060416667,1,0,0,0,1,0,0,0,0,0,1
2677,-35052142,1,â€œ@UberFacts: Researchers have found that flatulence produced by dinosaurs contributed to global warming.â€ cause they re fucking awesome.,en,US,41075.1861111111,0.0298888415016191,1875,1168,0,3,0,2677,923,33432,,42169.3434143519,0,0,0,0,0,0,0,0,0,0,1
12953,-794488838,0,"Climate Change, Extreme Weather Link Becoming More Apparent http://t.co/4MBgG0YY via @huffingtonpost",en,US,41119.5291666667,0.197282947841789,12152,7618,0,3,0,12953,84968,6867,,42271.465625,1,0,1,0,0,0,0,1,0,1,0
19049,421595261786673000,1,Dear EnvironmentWhere the fucks my global warming?,en,GB,41649.4520833333,0.298157095758017,18248,2501,0,3,0,19049,102005,37420,,42282.0620486111,0,0,0,0,0,0,0,1,0,0,0
19280,1556434621,0,More Americans now believe in global warming http://t.co/qIUAfoNO #climate #GlobalWarming,en,US,40969.8840277778,0.301922421665298,18479,11633,0,3,0,19280,102005,36468,,42282.3688078704,1,0,0,0,0,0,0,0,0,1,0
817,357936530330882000,0,@cher did you know the Meat and Dairy industry is one of the main causes of Global Warning? You could help :) http://t.co/SGa2UZMCKI,en,GB,41473.7875,0.0133518885118082,817,107,1,3,0,817,352,57328,,42158.487650463,1,0,0,0,0,0,0,0,0,0,1
13526,414433816842076000,0,Going Christmas shopping in shorts and no jackets. Cause global warming ain\'t real.,en,US,41629.6902777778,0.206693436832542,12725,7968,0,3,0,13526,84968,29508,,42272.5194328704,1,0,0,0,0,1,0,1,0,0,1
16422,404596307761045000,0,"Dear Catherine from anEx farmer,all your studies are excellent but is climate change a proven  science eg Co2?",en,GB,41602.5444444444,0.254362487453517,15621,2139,0,3,0,16422,102005,28597,,42276.9315972222,1,0,0,1,0,0,0,0,0,0,0
14433,-818571625,1,Cee saw An Inconvenient Truth and decided she didn t want her pussy to to be responsible for global warming.,en,US,41221.5027777778,0.221988263593313,13632,8564,0,3,0,14433,102005,55126,,42274.815462963,-1,0,0,1,0,0,0,0,0,0,0
7042,382652770329038000,0,"I don\'t believe in global warming, but there\'s definitely things that we can do to be cleaner as humans",en,US,41541.9916666667,0.10086518890867,6241,3898,0,3,0,7042,96,32043,,42216.2495601852,0,0,0,0,0,0,0,0,0,0,1
2396,392834153655201000,0,@stalecupcake because global warming?,en,CA,41570.0868055556,0.0255438008590875,1594,104,0,3,0,2396,1929,46790,,42166.694849537,-1,0,0,1,0,0,0,0,0,0,1
9880,354704445055066000,0,Tattooing and debating global warming effects (@ Marked 4 Life) [pic]: http://t.co/oby0KlRAHM,en,US,41464.86875,0.146112494056459,9079,5689,0,3,0,9880,102005,40785,,42263.1391435185,-1,0,0,1,0,1,0,0,0,0,0
991,413980864,0,Climate change: Predicted changes include higher average temperatures; more-frequent heat-waves; a higherâ€¦ http://t.co/IwiXYPZM6D,en,AU,41328.5923611111,0.0160381376140474,991,50,1,3,0,991,352,49436,,42159.7634143519,0,0,0,0,0,0,0,0,0,0,1
12394,332825912565436000,0,The top scientists\' report to DEFRA yesterday on climate change is in this posting: http://t.co/d7wql6kgHC,en,GB,41404.4958333333,0.187962235399362,11593,1623,0,3,0,12394,102005,14748,,42271.3216666667,1,0,0,0,0,0,1,0,0,0,1
10208,-802573650,0,As soon as the snow comes it automatically becomes global warming fault :L,en,GB,41357.8069444444,0.151425366061237,9407,1328,0,3,0,10208,84086,10638,,42263.4817824074,1,0,0,0,0,0,0,0,0,0,0
19555,340948355347800000,0,@aarongreatbanks There ain\'t no such thing as global warming :s,en,GB,41426.9090277778,0.306186315092471,18754,2565,0,3,0,19555,84968,30081,,42283.218900463,1,0,0,0,0,0,0,1,0,1,1
9995,344891796968579000,0,I hate it when cute guys are climate change deniers.  Takes the shine off.  #ohwell,en,US,41437.7909722222,0.147944290652084,9194,5761,0,3,0,9995,102005,44940,,42263.3790046296,-1,0,0,0,0,1,0,0,0,0,1
4057,-477147837,0,"Help us President Obama, on climate change you are our only hope, signed CANADA.",en,CA,41319.0444444444,0.0525783482497822,3255,220,0,3,0,4057,96,43357,,42178.8024189815,2,0,0,0,1,1,0,1,0,0,0
4130,384765143579897000,0,@Independent:  humans are causing climate change http://t.co/oHC1CGrlIF so here\'s what you can do http://t.co/uGFsVDNhNH to correct it.,en,GB,41547.8208333333,0.0535955882598259,3328,452,0,3,0,4130,352,45396,,42179.1760300926,1,0,0,0,0,0,0,1,0,1,0
7254,-1347986806,0,Why the #fuck do I see snowflakes in April. Why can t global warming effect the UK?,en,GB,41368.4145833333,0.103922767061613,6453,881,0,3,0,7254,84968,30697,,42218.1632986111,1,0,0,0,0,0,0,1,0,0,1
686,-2078882649,0,@maddow there is NO future for America as long as your king is in the White House. Global warming? Who cares as long as gays get their righr,en,US,41346.0715277778,0.0113490180684765,686,446,1,3,0,686,352,53559,,42157.1617592593,1,0,0,0,0,0,0,0,0,0,1
5099,363695915653021000,0,Being clear &amp; taking a STAND. @HuffPostGreen: Interior secretary smacks down climate change deniers http://t.co/ph4W04Rp93,en,US,41489.6805555556,0.0696480410595166,4297,2681,0,3,0,5099,96,42079,,42195.1518865741,0,0,0,0,0,0,0,0,0,0,1
10822,1857906285,0,It is december 4th. I m driving with the sun roof open listening to metallica. Climate change winters climate change summers.,en,US,41247.9201388889,0.161890278420928,10021,6271,0,3,0,10822,102005,21360,,42266.2249074074,0,0,0,0,0,0,0,0,0,0,1
12435,1400528862,0,"This LRG parka is too clean, but it s global warming time cuh.",en,US,41157.1979166667,0.188720629979813,11634,7275,0,3,0,12435,102005,21327,,42271.3284953704,1,1,0,0,0,0,0,0,0,0,1
15774,348598204,0,Sobering: Global Warming s Terrifying New Math  Politics News  Rolling Stone http://t.co/oqOzkOGC (via Instapaper),en,IE,41114.4131944444,0.243807078050732,14973,111,0,3,0,15774,84968,48949,,42276.3019212963,1,0,0,0,0,1,1,1,0,0,0
6314,394978999,0,"Why climate change doesnâ€™t spark moral outrage, and how it could http://t.co/ZRcNnxIp via @zite",en,CA,41119.5020833333,0.0889563963151588,5512,364,0,3,0,6314,54,69486,,42212.4939930556,0,0,0,0,0,0,0,1,0,0,0
7774,-478868994,0,A little boy just ran up to my dog barking. This is why global warming is an issue.,en,US,41288.8916666667,0.111867670986486,6973,4364,0,3,0,7774,335,37538,,42241.0111226852,0,0,0,0,0,0,0,1,0,0,0
